Freq.	Vx/Vy
4.07380277804055e+002	-1.22026797862477e-001  -3.88874715289307e-002 
4.08319386332635e+002	-1.22027462768495e-001  -3.89770338390333e-002 
4.09260659729953e+002	-1.22028130758359e-001  -3.90668019104839e-002 
4.10204102986549e+002	-1.22028801846305e-001  -3.91567762122097e-002 
4.11149721104464e+002	-1.22029476046628e-001  -3.92469572141811e-002 
4.12097519097272e+002	-1.22030153373707e-001  -3.93373453874148e-002 
4.13047501990103e+002	-1.22030833841959e-001  -3.94279412039741e-002 
4.13999674819672e+002	-1.22031517465889e-001  -3.95187451369733e-002 
4.14954042634304e+002	-1.22032204260068e-001  -3.96097576605782e-002 
4.15910610493963e+002	-1.22032894239110e-001  -3.97009792500071e-002 
4.16869383470276e+002	-1.22033587417728e-001  -3.97924103815387e-002 
4.17830366646563e+002	-1.22034283810676e-001  -3.98840515325071e-002 
4.18793565117859e+002	-1.22034983432789e-001  -3.99759031813076e-002 
4.19758983990948e+002	-1.22035686298974e-001  -4.00679658073989e-002 
4.20726628384385e+002	-1.22036392424197e-001  -4.01602398913053e-002 
4.21696503428523e+002	-1.22037101823483e-001  -4.02527259146177e-002 
4.22668614265543e+002	-1.22037814511959e-001  -4.03454243599958e-002 
4.23642966049481e+002	-1.22038530504787e-001  -4.04383357111738e-002 
4.24619563946253e+002	-1.22039249817212e-001  -4.05314604529560e-002 
4.25598413133683e+002	-1.22039972464551e-001  -4.06247990712254e-002 
4.26579518801532e+002	-1.22040698462188e-001  -4.07183520529441e-002 
4.27562886151526e+002	-1.22041427825571e-001  -4.08121198861513e-002 
4.28548520397379e+002	-1.22042160570230e-001  -4.09061030599729e-002 
4.29536426764826e+002	-1.22042896711769e-001  -4.10003020646171e-002 
4.30526610491650e+002	-1.22043636265844e-001  -4.10947173913797e-002 
4.31519076827704e+002	-1.22044379248196e-001  -4.11893495326484e-002 
4.32513831034947e+002	-1.22045125674638e-001  -4.12841989818979e-002 
4.33510878387467e+002	-1.22045875561067e-001  -4.13792662337020e-002 
4.34510224171510e+002	-1.22046628923419e-001  -4.14745517837274e-002 
4.35511873685507e+002	-1.22047385777731e-001  -4.15700561287399e-002 
4.36515832240104e+002	-1.22048146140102e-001  -4.16657797666056e-002 
4.37522105158190e+002	-1.22048910026713e-001  -4.17617231962947e-002 
4.38530697774923e+002	-1.22049677453825e-001  -4.18578869178814e-002 
4.39541615437762e+002	-1.22050448437737e-001  -4.19542714325479e-002 
4.40554863506491e+002	-1.22051222994868e-001  -4.20508772425853e-002 
4.41570447353250e+002	-1.22052001141693e-001  -4.21477048513974e-002 
4.42588372362563e+002	-1.22052782894744e-001  -4.22447547635023e-002 
4.43608643931369e+002	-1.22053568270663e-001  -4.23420274845335e-002 
4.44631267469045e+002	-1.22054357286146e-001  -4.24395235212437e-002 
4.45656248397440e+002	-1.22055149957969e-001  -4.25372433815076e-002 
4.46683592150899e+002	-1.22055946302983e-001  -4.26351875743213e-002 
4.47713304176299e+002	-1.22056746338129e-001  -4.27333566098072e-002 
4.48745389933068e+002	-1.22057550080414e-001  -4.28317509992164e-002 
4.49779854893224e+002	-1.22058357546917e-001  -4.29303712549290e-002 
4.50816704541396e+002	-1.22059168754805e-001  -4.30292178904580e-002 
4.51855944374858e+002	-1.22059983721330e-001  -4.31282914204505e-002 
4.52897579903556e+002	-1.22060802463803e-001  -4.32275923606906e-002 
4.53941616650138e+002	-1.22061624999632e-001  -4.33271212281033e-002 
4.54988060149983e+002	-1.22062451346292e-001  -4.34268785407524e-002 
4.56036915951231e+002	-1.22063281521350e-001  -4.35268648178473e-002 
4.57088189614810e+002	-1.22064115542441e-001  -4.36270805797447e-002 
4.58141886714468e+002	-1.22064953427297e-001  -4.37275263479463e-002 
4.59198012836803e+002	-1.22065795193708e-001  -4.38282026451081e-002 
4.60256573581290e+002	-1.22066640859570e-001  -4.39291099950370e-002 
4.61317574560313e+002	-1.22067490442838e-001  -4.40302489226979e-002 
4.62381021399194e+002	-1.22068343961557e-001  -4.41316199542082e-002 
4.63446919736222e+002	-1.22069201433876e-001  -4.42332236168509e-002 
4.64515275222683e+002	-1.22070062877992e-001  -4.43350604390700e-002 
4.65586093522892e+002	-1.22070928312216e-001  -4.44371309504715e-002 
4.66659380314222e+002	-1.22071797754908e-001  -4.45394356818318e-002 
4.67735141287131e+002	-1.22072671224546e-001  -4.46419751650958e-002 
4.68813382145198e+002	-1.22073548739684e-001  -4.47447499333774e-002 
4.69894108605148e+002	-1.22074430318935e-001  -4.48477605209692e-002 
4.70977326396885e+002	-1.22075315981037e-001  -4.49510074633378e-002 
4.72063041263523e+002	-1.22076205744781e-001  -4.50544912971267e-002 
4.73151258961412e+002	-1.22077099629070e-001  -4.51582125601630e-002 
4.74241985260176e+002	-1.22077997652864e-001  -4.52621717914582e-002 
4.75335225942737e+002	-1.22078899835246e-001  -4.53663695312074e-002 
4.76430986805347e+002	-1.22079806195353e-001  -4.54708063207934e-002 
4.77529273657622e+002	-1.22080716752421e-001  -4.55754827027931e-002 
4.78630092322569e+002	-1.22081631525782e-001  -4.56803992209716e-002 
4.79733448636620e+002	-1.22082550534849e-001  -4.57855564202938e-002 
4.80839348449659e+002	-1.22083473799124e-001  -4.58909548469175e-002 
4.81947797625058e+002	-1.22084401338199e-001  -4.59965950482058e-002 
4.83058802039703e+002	-1.22085333171747e-001  -4.61024775727204e-002 
4.84172367584029e+002	-1.22086269319553e-001  -4.62086029702280e-002 
4.85288500162051e+002	-1.22087209801465e-001  -4.63149717917050e-002 
4.86407205691391e+002	-1.22088154637452e-001  -4.64215845893344e-002 
4.87528490103316e+002	-1.22089103847537e-001  -4.65284419165133e-002 
4.88652359342763e+002	-1.22090057451876e-001  -4.66355443278501e-002 
4.89778819368375e+002	-1.22091015470679e-001  -4.67428923791753e-002 
4.90907876152532e+002	-1.22091977924276e-001  -4.68504866275338e-002 
4.92039535681380e+002	-1.22092944833072e-001  -4.69583276311923e-002 
4.93173803954864e+002	-1.22093916217575e-001  -4.70664159496444e-002 
4.94310686986764e+002	-1.22094892098394e-001  -4.71747521436063e-002 
4.95450190804718e+002	-1.22095872496206e-001  -4.72833367750257e-002 
4.96592321450264e+002	-1.22096857431808e-001  -4.73921704070814e-002 
4.97737084978864e+002	-1.22097846926074e-001  -4.75012536041837e-002 
4.98884487459940e+002	-1.22098840999996e-001  -4.76105869319790e-002 
5.00034534976906e+002	-1.22099839674646e-001  -4.77201709573548e-002 
5.01187233627199e+002	-1.22100842971175e-001  -4.78300062484367e-002 
5.02342589522314e+002	-1.22101850910871e-001  -4.79400933745937e-002 
5.03500608787831e+002	-1.22102863515087e-001  -4.80504329064434e-002 
5.04661297563455e+002	-1.22103880805296e-001  -4.81610254158462e-002 
5.05824662003040e+002	-1.22104902803048e-001  -4.82718714759169e-002 
5.06990708274630e+002	-1.22105929530001e-001  -4.83829716610234e-002 
5.08159442560486e+002	-1.22106961007913e-001  -4.84943265467864e-002 
5.09330871057121e+002	-1.22107997258648e-001  -4.86059367100861e-002 
5.10504999975332e+002	-1.22109038304152e-001  -4.87178027290627e-002 
5.11681835540233e+002	-1.22110084166481e-001  -4.88299251831178e-002 
5.12861383991290e+002	-1.22111134867799e-001  -4.89423046529210e-002 
5.14043651582351e+002	-1.22112190430362e-001  -4.90549417204049e-002 
5.15228644581681e+002	-1.22113250876530e-001  -4.91678369687777e-002 
5.16416369271995e+002	-1.22114316228762e-001  -4.92809909825163e-002 
5.17606831950492e+002	-1.22115386509630e-001  -4.93944043473716e-002 
5.18800038928885e+002	-1.22116461741801e-001  -4.95080776503740e-002 
5.19995996533440e+002	-1.22117541948036e-001  -4.96220114798357e-002 
5.21194711105004e+002	-1.22118627151219e-001  -4.97362064253449e-002 
5.22396188999043e+002	-1.22119717374326e-001  -4.98506630777811e-002 
5.23600436585673e+002	-1.22120812640442e-001  -4.99653820293076e-002 
5.24807460249696e+002	-1.22121912972763e-001  -5.00803638733763e-002 
5.26017266390629e+002	-1.22123018394570e-001  -5.01956092047360e-002 
5.27229861422745e+002	-1.22124128929282e-001  -5.03111186194227e-002 
5.28445251775103e+002	-1.22125244600400e-001  -5.04268927147772e-002 
5.29663443891580e+002	-1.22126365431543e-001  -5.05429320894339e-002 
5.30884444230910e+002	-1.22127491446431e-001  -5.06592373433328e-002 
5.32108259266716e+002	-1.22128622668899e-001  -5.07758090777172e-002 
5.33334895487543e+002	-1.22129759122888e-001  -5.08926478951372e-002 
5.34564359396893e+002	-1.22130900832447e-001  -5.10097543994529e-002 
5.35796657513263e+002	-1.22132047821734e-001  -5.11271291958344e-002 
5.37031796370174e+002	-1.22133200115030e-001  -5.12447728907688e-002 
5.38269782516209e+002	-1.22134357736707e-001  -5.13626860920591e-002 
5.39510622515048e+002	-1.22135520711256e-001  -5.14808694088269e-002 
5.40754322945501e+002	-1.22136689063288e-001  -5.15993234515163e-002 
5.42000890401544e+002	-1.22137862817520e-001  -5.17180488318972e-002 
5.43250331492353e+002	-1.22139041998780e-001  -5.18370461630632e-002 
5.44502652842341e+002	-1.22140226632011e-001  -5.19563160594411e-002 
5.45757861091190e+002	-1.22141416742259e-001  -5.20758591367858e-002 
5.47015962893891e+002	-1.22142612354716e-001  -5.21956760121884e-002 
5.48276964920773e+002	-1.22143813494642e-001  -5.23157673040794e-002 
5.49540873857543e+002	-1.22145020187467e-001  -5.24361336322221e-002 
5.50807696405322e+002	-1.22146232458687e-001  -5.25567756177285e-002 
5.52077439280676e+002	-1.22147450333944e-001  -5.26776938830507e-002 
5.53350109215655e+002	-1.22148673838990e-001  -5.27988890519901e-002 
5.54625712957829e+002	-1.22149902999685e-001  -5.29203617496955e-002 
5.55904257270321e+002	-1.22151137842023e-001  -5.30421126026702e-002 
5.57185748931847e+002	-1.22152378392103e-001  -5.31641422387701e-002 
5.58470194736748e+002	-1.22153624676155e-001  -5.32864512872069e-002 
5.59757601495027e+002	-1.22154876720512e-001  -5.34090403785540e-002 
5.61047976032387e+002	-1.22156134551650e-001  -5.35319101447477e-002 
5.62341325190266e+002	-1.22157398196151e-001  -5.36550612190851e-002 
5.63637655825871e+002	-1.22158667680716e-001  -5.37784942362341e-002 
5.64936974812219e+002	-1.22159943032169e-001  -5.39022098322283e-002 
5.66239289038169e+002	-1.22161224277472e-001  -5.40262086444774e-002 
5.67544605408463e+002	-1.22162511443690e-001  -5.41504913117627e-002 
5.68852930843757e+002	-1.22163804558021e-001  -5.42750584742446e-002 
5.70164272280663e+002	-1.22165103647776e-001  -5.43999107734625e-002 
5.71478636671782e+002	-1.22166408740421e-001  -5.45250488523368e-002 
5.72796030985744e+002	-1.22167719863501e-001  -5.46504733551749e-002 
5.74116462207242e+002	-1.22169037044730e-001  -5.47761849276698e-002 
5.75439937337071e+002	-1.22170360311923e-001  -5.49021842169049e-002 
5.76766463392165e+002	-1.22171689693031e-001  -5.50284718713554e-002 
5.78096047405632e+002	-1.22173025216136e-001  -5.51550485408927e-002 
5.79428696426795e+002	-1.22174366909433e-001  -5.52819148767834e-002 
5.80764417521225e+002	-1.22175714801257e-001  -5.54090715316964e-002 
5.82103217770785e+002	-1.22177068920073e-001  -5.55365191597015e-002 
5.83445104273658e+002	-1.22178429294475e-001  -5.56642584162738e-002 
5.84790084144393e+002	-1.22179795953177e-001  -5.57922899582967e-002 
5.86138164513941e+002	-1.22181168925044e-001  -5.59206144440638e-002 
5.87489352529689e+002	-1.22182548239057e-001  -5.60492325332796e-002 
5.88843655355501e+002	-1.22183933924336e-001  -5.61781448870652e-002 
5.90201080171756e+002	-1.22185326010118e-001  -5.63073521679604e-002 
5.91561634175386e+002	-1.22186724525791e-001  -5.64368550399233e-002 
5.92925324579911e+002	-1.22188129500890e-001  -5.65666541683346e-002 
5.94292158615484e+002	-1.22189540965042e-001  -5.66967502200034e-002 
5.95662143528921e+002	-1.22190958948057e-001  -5.68271438631634e-002 
5.97035286583748e+002	-1.22192383479844e-001  -5.69578357674812e-002 
5.98411595060230e+002	-1.22193814590466e-001  -5.70888266040549e-002 
5.99791076255420e+002	-1.22195252310115e-001  -5.72201170454185e-002 
6.01173737483188e+002	-1.22196696669125e-001  -5.73517077655444e-002 
6.02559586074267e+002	-1.22198147697975e-001  -5.74835994398466e-002 
6.03948629376289e+002	-1.22199605427278e-001  -5.76157927451808e-002 
6.05340874753823e+002	-1.22201069887769e-001  -5.77482883598494e-002 
6.06736329588414e+002	-1.22202541110357e-001  -5.78810869636010e-002 
6.08135001278627e+002	-1.22204019126057e-001  -5.80141892376391e-002 
6.09536897240078e+002	-1.22205503966058e-001  -5.81475958646180e-002 
6.10942024905480e+002	-1.22206995661665e-001  -5.82813075286483e-002 
6.12350391724681e+002	-1.22208494244342e-001  -5.84153249153003e-002 
6.13762005164702e+002	-1.22209999745680e-001  -5.85496487116036e-002 
6.15176872709775e+002	-1.22211512197430e-001  -5.86842796060515e-002 
6.16595001861389e+002	-1.22213031631489e-001  -5.88192182886060e-002 
6.18016400138323e+002	-1.22214558079878e-001  -5.89544654506967e-002 
6.19441075076688e+002	-1.22216091574785e-001  -5.90900217852228e-002 
6.20869034229970e+002	-1.22217632148547e-001  -5.92258879865606e-002 
6.22300285169066e+002	-1.22219179833619e-001  -5.93620647505595e-002 
6.23734835482325e+002	-1.22220734662636e-001  -5.94985527745498e-002 
6.25172692775591e+002	-1.22222296668364e-001  -5.96353527573437e-002 
6.26613864672241e+002	-1.22223865883731e-001  -5.97724653992377e-002 
6.28058358813223e+002	-1.22225442341805e-001  -5.99098914020106e-002 
6.29506182857102e+002	-1.22227026075806e-001  -6.00476314689380e-002 
6.30957344480098e+002	-1.22228617119108e-001  -6.01856863047826e-002 
6.32411851376124e+002	-1.22230215505228e-001  -6.03240566158012e-002 
6.33869711256831e+002	-1.22231821267857e-001  -6.04627431097488e-002 
6.35330931851648e+002	-1.22233434440806e-001  -6.06017464958812e-002 
6.36795520907819e+002	-1.22235055058083e-001  -6.07410674849528e-002 
6.38263486190452e+002	-1.22236683153805e-001  -6.08807067892255e-002 
6.39734835482551e+002	-1.22238318762281e-001  -6.10206651224666e-002 
6.41209576585064e+002	-1.22239961917967e-001  -6.11609431999547e-002 
6.42687717316922e+002	-1.22241612655457e-001  -6.13015417384786e-002 
6.44169265515080e+002	-1.22243271009520e-001  -6.14424614563433e-002 
6.45654229034558e+002	-1.22244937015083e-001  -6.15837030733717e-002 
6.47142615748485e+002	-1.22246610707230e-001  -6.17252673109054e-002 
6.48634433548140e+002	-1.22248292121196e-001  -6.18671548918094e-002 
6.50129690342992e+002	-1.22249981292396e-001  -6.20093665404717e-002 
6.51628394060744e+002	-1.22251678256377e-001  -6.21519029828107e-002 
6.53130552647373e+002	-1.22253383048891e-001  -6.22947649462731e-002 
6.54636174067175e+002	-1.22255095705793e-001  -6.24379531598392e-002 
6.56145266302806e+002	-1.22256816263157e-001  -6.25814683540216e-002 
6.57657837355320e+002	-1.22258544757199e-001  -6.27253112608761e-002 
6.59173895244221e+002	-1.22260281224298e-001  -6.28694826139942e-002 
6.60693448007495e+002	-1.22262025700984e-001  -6.30139831485123e-002 
6.62216503701661e+002	-1.22263778223992e-001  -6.31588136011115e-002 
6.63743070401808e+002	-1.22265538830191e-001  -6.33039747100201e-002 
6.65273156201640e+002	-1.22267307556638e-001  -6.34494672150177e-002 
6.66806769213521e+002	-1.22269084440528e-001  -6.35952918574392e-002 
6.68343917568513e+002	-1.22270869519271e-001  -6.37414493801684e-002 
6.69884609416424e+002	-1.22272662830401e-001  -6.38879405276569e-002 
6.71428852925850e+002	-1.22274464411660e-001  -6.40347660459072e-002 
6.72976656284215e+002	-1.22276274300944e-001  -6.41819266824903e-002 
6.74528027697819e+002	-1.22278092536311e-001  -6.43294231865431e-002 
6.76082975391879e+002	-1.22279919156017e-001  -6.44772563087676e-002 
6.77641507610572e+002	-1.22281754198477e-001  -6.46254268014397e-002 
6.79203632617081e+002	-1.22283597702284e-001  -6.47739354184060e-002 
6.80769358693638e+002	-1.22285449706196e-001  -6.49227829150922e-002 
6.82338694141565e+002	-1.22287310249171e-001  -6.50719700484971e-002 
6.83911647281325e+002	-1.22289179370320e-001  -6.52214975772068e-002 
6.85488226452557e+002	-1.22291057108949e-001  -6.53713662613840e-002 
6.87068440014127e+002	-1.22292943504532e-001  -6.55215768627825e-002 
6.88652296344171e+002	-1.22294838596723e-001  -6.56721301447430e-002 
6.90239803840136e+002	-1.22296742425369e-001  -6.58230268721955e-002 
6.91830970918831e+002	-1.22298655030479e-001  -6.59742678116648e-002 
6.93425806016463e+002	-1.22300576452258e-001  -6.61258537312723e-002 
6.95024317588690e+002	-1.22302506731078e-001  -6.62777854007359e-002 
6.96626514110662e+002	-1.22304445907529e-001  -6.64300635913767e-002 
6.98232404077064e+002	-1.22306394022345e-001  -6.65826890761174e-002 
6.99841996002166e+002	-1.22308351116474e-001  -6.67356626294855e-002 
7.01455298419864e+002	-1.22310317231023e-001  -6.68889850276209e-002 
7.03072319883726e+002	-1.22312292407313e-001  -6.70426570482711e-002 
7.04693068967039e+002	-1.22314276686841e-001  -6.71966794707992e-002 
7.06317554262854e+002	-1.22316270111286e-001  -6.73510530761812e-002 
7.07945784384029e+002	-1.22318272722521e-001  -6.75057786470153e-002 
7.09577767963280e+002	-1.22320284562622e-001  -6.76608569675183e-002 
7.11213513653220e+002	-1.22322305673845e-001  -6.78162888235292e-002 
7.12853030126410e+002	-1.22324336098627e-001  -6.79720750025172e-002 
7.14496326075404e+002	-1.22326375879612e-001  -6.81282162935750e-002 
7.16143410212792e+002	-1.22328425059649e-001  -6.82847134874271e-002 
7.17794291271251e+002	-1.22330483681753e-001  -6.84415673764354e-002 
7.19448978003589e+002	-1.22332551789156e-001  -6.85987787545921e-002 
7.21107479182789e+002	-1.22334629425276e-001  -6.87563484175294e-002 
7.22769803602059e+002	-1.22336716633729e-001  -6.89142771625205e-002 
7.24435960074878e+002	-1.22338813458337e-001  -6.90725657884841e-002 
7.26105957435043e+002	-1.22340919943111e-001  -6.92312150959809e-002 
7.27779804536712e+002	-1.22343036132273e-001  -6.93902258872198e-002 
7.29457510254456e+002	-1.22345162070231e-001  -6.95495989660621e-002 
7.31139083483305e+002	-1.22347297801606e-001  -6.97093351380213e-002 
7.32824533138791e+002	-1.22349443371224e-001  -6.98694352102659e-002 
7.34513868157002e+002	-1.22351598824099e-001  -7.00298999916217e-002 
7.36207097494622e+002	-1.22353764205462e-001  -7.01907302925763e-002 
7.37904230128987e+002	-1.22355939560752e-001  -7.03519269252786e-002 
7.39605275058124e+002	-1.22358124935601e-001  -7.05134907035423e-002 
7.41310241300803e+002	-1.22360320375863e-001  -7.06754224428482e-002 
7.43019137896587e+002	-1.22362525927592e-001  -7.08377229603501e-002 
7.44731973905874e+002	-1.22364741637036e-001  -7.10003930748700e-002 
7.46448758409951e+002	-1.22366967550694e-001  -7.11634336069071e-002 
7.48169500511039e+002	-1.22369203715231e-001  -7.13268453786384e-002 
7.49894209332340e+002	-1.22371450177562e-001  -7.14906292139167e-002 
7.51622894018089e+002	-1.22373706984766e-001  -7.16547859382815e-002 
7.53355563733601e+002	-1.22375974184196e-001  -7.18193163789519e-002 
7.55092227665317e+002	-1.22378251823381e-001  -7.19842213648367e-002 
7.56832895020857e+002	-1.22380539950061e-001  -7.21495017265340e-002 
7.58577575029066e+002	-1.22382838612225e-001  -7.23151582963302e-002 
7.60326276940064e+002	-1.22385147858044e-001  -7.24811919082095e-002 
7.62079010025294e+002	-1.22387467735930e-001  -7.26476033978486e-002 
7.63835783577572e+002	-1.22389798294511e-001  -7.28143936026259e-002 
7.65596606911138e+002	-1.22392139582628e-001  -7.29815633616178e-002 
7.67361489361700e+002	-1.22394491649352e-001  -7.31491135156062e-002 
7.69130440286490e+002	-1.22396854543962e-001  -7.33170449070765e-002 
7.70903469064310e+002	-1.22399228315993e-001  -7.34853583802233e-002 
7.72680585095582e+002	-1.22401613015160e-001  -7.36540547809523e-002 
7.74461797802398e+002	-1.22404008691436e-001  -7.38231349568801e-002 
7.76247116628571e+002	-1.22406415395010e-001  -7.39925997573377e-002 
7.78036551039683e+002	-1.22408833176293e-001  -7.41624500333761e-002 
7.79830110523137e+002	-1.22411262085938e-001  -7.43326866377596e-002 
7.81627804588208e+002	-1.22413702174814e-001  -7.45033104249860e-002 
7.83429642766090e+002	-1.22416153494026e-001  -7.46743222512637e-002 
7.85235634609949e+002	-1.22418616094920e-001  -7.48457229745357e-002 
7.87045789694976e+002	-1.22421090029045e-001  -7.50175134544723e-002 
7.88860117618431e+002	-1.22423575348224e-001  -7.51896945524725e-002 
7.90678627999702e+002	-1.22426072104478e-001  -7.53622671316707e-002 
7.92501330480348e+002	-1.22428580350099e-001  -7.55352320569371e-002 
7.94328234724157e+002	-1.22431100137581e-001  -7.57085901948768e-002 
7.96159350417194e+002	-1.22433631519676e-001  -7.58823424138382e-002 
7.97994687267852e+002	-1.22436174549365e-001  -7.60564895839110e-002 
7.99834255006903e+002	-1.22438729279886e-001  -7.62310325769279e-002 
8.01678063387553e+002	-1.22441295764697e-001  -7.64059722664683e-002 
8.03526122185491e+002	-1.22443874057510e-001  -7.65813095278639e-002 
8.05378441198940e+002	-1.22446464212279e-001  -7.67570452381934e-002 
8.07235030248712e+002	-1.22449066283193e-001  -7.69331802762918e-002 
8.09095899178255e+002	-1.22451680324706e-001  -7.71097155227477e-002 
8.10961057853714e+002	-1.22454306391496e-001  -7.72866518599103e-002 
8.12830516163972e+002	-1.22456944538501e-001  -7.74639901718834e-002 
8.14704284020712e+002	-1.22459594820911e-001  -7.76417313445388e-002 
8.16582371358464e+002	-1.22462257294143e-001  -7.78198762655088e-002 
8.18464788134661e+002	-1.22464932013904e-001  -7.79984258241968e-002 
8.20351544329689e+002	-1.22467619036111e-001  -7.81773809117679e-002 
8.22242649946942e+002	-1.22470318416969e-001  -7.83567424211606e-002 
8.24138115012873e+002	-1.22473030212909e-001  -7.85365112470917e-002 
8.26037949577049e+002	-1.22475754480628e-001  -7.87166882860465e-002 
8.27942163712204e+002	-1.22478491277100e-001  -7.88972744362888e-002 
8.29850767514292e+002	-1.22481240659521e-001  -7.90782705978646e-002 
8.31763771102540e+002	-1.22484002685362e-001  -7.92596776725988e-002 
8.33681184619503e+002	-1.22486777412362e-001  -7.94414965640995e-002 
8.35603018231116e+002	-1.22489564898508e-001  -7.96237281777611e-002 
8.37529282126751e+002	-1.22492365202053e-001  -7.98063734207674e-002 
8.39459986519265e+002	-1.22495178381526e-001  -7.99894332020894e-002 
8.41395141645062e+002	-1.22498004495691e-001  -8.01729084324898e-002 
8.43334757764142e+002	-1.22500843603604e-001  -8.03568000245279e-002 
8.45278845160157e+002	-1.22503695764580e-001  -8.05411088925575e-002 
8.47227414140463e+002	-1.22506561038204e-001  -8.07258359527281e-002 
8.49180475036180e+002	-1.22509439484320e-001  -8.09109821229922e-002 
8.51138038202242e+002	-1.22512331163047e-001  -8.10965483231053e-002 
8.53100114017455e+002	-1.22515236134794e-001  -8.12825354746204e-002 
8.55066712884548e+002	-1.22518154460214e-001  -8.14689445009065e-002 
8.57037845230234e+002	-1.22521086200247e-001  -8.16557763271309e-002 
8.59013521505260e+002	-1.22524031416107e-001  -8.18430318802768e-002 
8.60993752184465e+002	-1.22526990169290e-001  -8.20307120891381e-002 
8.62978547766834e+002	-1.22529962521574e-001  -8.22188178843184e-002 
8.64967918775557e+002	-1.22532948534987e-001  -8.24073501982454e-002 
8.66961875758079e+002	-1.22535948271868e-001  -8.25963099651586e-002 
8.68960429286164e+002	-1.22538961794814e-001  -8.27856981211184e-002 
8.70963589955943e+002	-1.22541989166746e-001  -8.29755156040036e-002 
8.72971368387973e+002	-1.22545030450803e-001  -8.31657633535264e-002 
8.74983775227297e+002	-1.22548085710464e-001  -8.33564423112125e-002 
8.77000821143496e+002	-1.22551155009478e-001  -8.35475534204222e-002 
8.79022516830745e+002	-1.22554238411872e-001  -8.37390976263427e-002 
8.81048873007874e+002	-1.22557335981970e-001  -8.39310758759911e-002 
8.83079900418423e+002	-1.22560447784390e-001  -8.41234891182227e-002 
8.85115609830695e+002	-1.22563573884029e-001  -8.43163383037185e-002 
8.87156012037820e+002	-1.22566714346081e-001  -8.45096243850039e-002 
8.89201117857807e+002	-1.22569869236051e-001  -8.47033483164379e-002 
8.91250938133604e+002	-1.22573038619714e-001  -8.48975110542244e-002 
8.93305483733153e+002	-1.22576222563158e-001  -8.50921135564029e-002 
8.95364765549451e+002	-1.22579421132764e-001  -8.52871567828606e-002 
8.97428794500606e+002	-1.22582634395198e-001  -8.54826416953293e-002 
8.99497581529892e+002	-1.22585862417455e-001  -8.56785692573896e-002 
9.01571137605813e+002	-1.22589105266811e-001  -8.58749404344684e-002 
9.03649473722158e+002	-1.22592363010846e-001  -8.60717561938442e-002 
9.05732600898056e+002	-1.22595635717462e-001  -8.62690175046474e-002 
9.07820530178041e+002	-1.22598923454851e-001  -8.64667253378629e-002 
9.09913272632107e+002	-1.22602226291500e-001  -8.66648806663304e-002 
9.12010839355764e+002	-1.22605544296242e-001  -8.68634844647487e-002 
9.14113241470104e+002	-1.22608877538176e-001  -8.70625377096784e-002 
9.16220490121854e+002	-1.22612226086749e-001  -8.72620413795316e-002 
9.18332596483434e+002	-1.22615590011699e-001  -8.74619964545903e-002 
9.20449571753024e+002	-1.22618969383084e-001  -8.76624039169999e-002 
9.22571427154616e+002	-1.22622364271276e-001  -8.78632647507684e-002 
9.24698173938075e+002	-1.22625774746965e-001  -8.80645799417718e-002 
9.26829823379201e+002	-1.22629200881167e-001  -8.82663504777547e-002 
9.28966386779788e+002	-1.22632642745196e-001  -8.84685773483372e-002 
9.31107875467682e+002	-1.22636100410707e-001  -8.86712615450010e-002 
9.33254300796842e+002	-1.22639573949672e-001  -8.88744040611080e-002 
9.35405674147402e+002	-1.22643063434388e-001  -8.90780058918921e-002 
9.37562006925730e+002	-1.22646568937464e-001  -8.92820680344683e-002 
9.39723310564488e+002	-1.22650090531851e-001  -8.94865914878230e-002 
9.41889596522691e+002	-1.22653628290832e-001  -8.96915772528266e-002 
9.44060876285772e+002	-1.22657182287989e-001  -8.98970263322252e-002 
9.46237161365642e+002	-1.22660752597285e-001  -9.01029397306533e-002 
9.48418463300745e+002	-1.22664339292958e-001  -9.03093184546247e-002 
9.50604793656129e+002	-1.22667942449626e-001  -9.05161635125371e-002 
9.52796164023499e+002	-1.22671562142209e-001  -9.07234759146777e-002 
9.54992586021283e+002	-1.22675198445994e-001  -9.09312566732206e-002 
9.57194071294691e+002	-1.22678851436580e-001  -9.11395068022284e-002 
9.59400631515779e+002	-1.22682521189914e-001  -9.13482273176530e-002 
9.61612278383510e+002	-1.22686207782307e-001  -9.15574192373391e-002 
9.63829023623816e+002	-1.22689911290368e-001  -9.17670835810250e-002 
9.66050878989658e+002	-1.22693631791091e-001  -9.19772213703420e-002 
9.68277856261094e+002	-1.22697369361785e-001  -9.21878336288172e-002 
9.70509967245334e+002	-1.22701124080128e-001  -9.23989213818750e-002 
9.72747223776809e+002	-1.22704896024125e-001  -9.26104856568373e-002 
9.74989637717230e+002	-1.22708685272167e-001  -9.28225274829259e-002 
9.77237220955654e+002	-1.22712491902954e-001  -9.30350478912585e-002 
9.79489985408541e+002	-1.22716315995572e-001  -9.32480479148618e-002 
9.81747943019826e+002	-1.22720157629439e-001  -9.34615285886596e-002 
9.84011105760975e+002	-1.22724016884349e-001  -9.36754909494825e-002 
9.86279485631052e+002	-1.22727893840429e-001  -9.38899360360640e-002 
9.88553094656780e+002	-1.22731788578196e-001  -9.41048648890461e-002 
9.90831944892608e+002	-1.22735701178498e-001  -9.43202785509737e-002 
9.93116048420774e+002	-1.22739631722564e-001  -9.45361780663031e-002 
